DR04,Crash ,Paul Haggis,2005,"After getting into a serious car accident, a TV director discovers an underground sub-culture of scarred, omnisexual car-crash victims who use car accidents and the raw sexual energy they produce to try to rejuvenate his sex life with his wife.",Drama ,"Paul Haggis,After getting into a serious car accident, a TV director discovers an underground sub-culture of scarred, omnisexual car-crash victims who use car accidents and the raw sexual energy they produce to try to rejuvenate his sex life with his wife.,Drama "
DR05,Cleo from 5 to 7 ,Agnes Varda,1957,"Cleo, a young singer, is anxious and scared, because she awaits a medical test result. During this waiting time, she meets with her lover, musicians and friends.",Drama ,"Agnes Varda,Cleo, a young singer, is anxious and scared, because she awaits a medical test result. During this waiting time, she meets with her lover, musicians and friends.,Drama "
DR06,Central Station ,Walter Salles,1998,"An emotive journey of a former school teacher, who writes letters for illiterate people, and a young boy, whose mother has just died, as they search for the father he never knew.",Drama ,"Walter Salles,An emotive journey of a former school teacher, who writes letters for illiterate people, and a young boy, whose mother has just died, as they search for the father he never knew.,Drama "
DR07,The Help ,Tate Taylor,2011,"An aspiring author during the civil rights movement of the 1960s decides to write a book detailing the African American maids' point of view on the white families for which they work, and the hardships they go through on a daily basis.",Drama ,"Tate Taylor,An aspiring author during the civil rights movement of the 1960s decides to write a book detailing the African American maids' point of view on the white families for which they work, and the hardships they go through on a daily basis.,Drama "
DR08,Raise the Red Lantern ,Yimou Zhang ,1991,"A young woman becomes the fourth wife of a wealthy lord, and must learn to live with the strict rules and tensions within the household.",Drama ,"Yimou Zhang ,A young woman becomes the fourth wife of a wealthy lord, and must learn to live with the strict rules and tensions within the household.,Drama "
DR09,The Elements,Deepa Metah,1996,"The Elements is a music drama film where each act corresponds to a different element—air, water, fire and earth—through the actions of its characters, who are named after the element they represent.",Drama ,"Deepa Metah,The Elements is a music drama film where each act corresponds to a different element—air, water, fire and earth—through the actions of its characters, who are named after the element they represent.,Drama "
DR10,Magnolia ,Paul Thomas Anderson,1999,"An epic mosaic of interrelated characters in search of love, forgiveness, and meaning in the San Fernando Valley.",Drama ,"Paul Thomas Anderson,An epic mosaic of interrelated characters in search of love, forgiveness, and meaning in the San Fernando Valley.,Drama "
DR11,The Earrings of Madame De… ,Max Ophuls,1953,The story of a woman's descent into adultery and exile in Napoleon-era France.,Drama ,"Max Ophuls,The story of a woman's descent into adultery and exile in Napoleon-era France.,Drama "
DR12,Au Hasard Balthazar ,Robert Bresson,1966,The life of a donkey is spent in a small village in the south of France.,Drama ,"Robert Bresson,The life of a donkey is spent in a small village in the south of France.,Drama "
DR13,Three Colors: Blue ,Krzysztof Kieslowski,1993,A woman struggles to find a way to live her life after the death of her husband and child.,Drama ,"Krzysztof Kieslowski,A woman struggles to find a way to live her life after the death of her husband and child.,Drama "
DR14,The Lost Weekend ,Billy Wilder,1945,The desperate life of a chronic alcoholic is followed through a four-day drinking bout.,Drama ,"Billy Wilder,The desperate life of a chronic alcoholic is followed through a four-day drinking bout.,Drama "
DR15,Trainspotting ,Danny Boyle,1996,"Renton, deeply immersed in the Edinburgh drug scene, tries to clean up and get out, despite the allure of the drugs and influence of friends.",Drama ,"Danny Boyle,Renton, deeply immersed in the Edinburgh drug scene, tries to clean up and get out, despite the allure of the drugs and influence of friends.,Drama "
DR16,Requiem for a Dream ,Darren Aronofsky,2000,The drug-induced utopias of four Coney Island people are shattered when their addictions run deep.,Drama ,"Darren Aronofsky,The drug-induced utopias of four Coney Island people are shattered when their addictions run deep.,Drama "
DR17,Easy Rider,Dennis Hopper,1969,"Two bikers head from L.A. to New Orleans through the open country and desert lands, and along the way encounter a hippie commune, drug smugglers, and other counterculture characters.",Drama ,"Dennis Hopper,Two bikers head from L.A. to New Orleans through the open country and desert lands, and along the way encounter a hippie commune, drug smugglers, and other counterculture characters.,Drama "
DR18,Wild Strawberries,Ingmar Bergman,1957,"After living a life marked by coldness, an aging professor is forced to confront the emptiness of his existence.",Drama ,"Ingmar Bergman,After living a life marked by coldness, an aging professor is forced to confront the emptiness of his existence.,Drama "
DR19,Nashville,Robert Altman,1975,"Over the course of a few hectic days, numerous interrelated individuals prepare for a political convention as secrets and lies are surfaced and revealed.",Drama ,"Robert Altman,Over the course of a few hectic days, numerous interrelated individuals prepare for a political convention as secrets and lies are surfaced and revealed.,Drama "
DR20,Bicycle Thieves,Vittorio de Sica,1948,"In post-war Italy, a working-class man's bicycle is stolen. He and his son set out to find it.",Drama ,"Vittorio de Sica,In post-war Italy, a working-class man's bicycle is stolen. He and his son set out to find it.,Drama "
DR21,On the Waterfront,Elia Kazan ,1954,An ex-prize fighter turned longshoreman struggles to stand up to his corrupt union bosses.,Drama ,"Elia Kazan ,An ex-prize fighter turned longshoreman struggles to stand up to his corrupt union bosses.,Drama "
DR22,The Rules of the Game,Jean Renoir,1939,"A satire of French society and its mores, it depicts a weekend at a marquis's countryside château, where the guests engage in adulterous affairs, hunt and participate in games of seduction and manipulation.",Drama ,"Jean Renoir,A satire of French society and its mores, it depicts a weekend at a marquis's countryside château, where the guests engage in adulterous affairs, hunt and participate in games of seduction and manipulation.,Drama "
DR23,La Dolce Vita,Federico Fellini ,1960,A journalist spends a week in Rome looking for love and happiness amidst the decadence and hedonism of the city's wealthy socialites and celebrities.,Drama ,"Federico Fellini ,A journalist spends a week in Rome looking for love and happiness amidst the decadence and hedonism of the city's wealthy socialites and celebrities.,Drama "
DR24,Do the Right Thing,Spike Lee,1989,"Set on the hottest day of the year in a Brooklyn neighborhood, the film explores racial tensions and the escalating violence that ensues between members of the Italian-American community and the African-American and Puerto Rican residents.",Drama ,"Spike Lee,Set on the hottest day of the year in a Brooklyn neighborhood, the film explores racial tensions and the escalating violence that ensues between members of the Italian-American community and the African-American and Puerto Rican residents.,Drama "
DR25,Midnight Cowboy,John Schlesinger,1969,A naive male prostitute from Texas and a conman sleaze-bag develop an unlikely friendship while navigating the seedy underbelly of New York City's Times Square in the late 1960s.,Drama ,"John Schlesinger,A naive male prostitute from Texas and a conman sleaze-bag develop an unlikely friendship while navigating the seedy underbelly of New York City's Times Square in the late 1960s.,Drama "
